-32.7258193	287.6874109	-231.2212194
-32.5995570	288.0049181	-231.2212194
-32.3874501	287.7646329	-231.2212194
-32.1755324	287.5245621	-231.2212194
-31.9638036	287.2847052	-231.2212194
-31.7522634	287.0450620	-231.2212194
-31.3718470	286.8440615	-231.2212194
-31.1607303	286.6047957	-231.2212194
-30.7807855	286.4040842	-231.2212194
-30.4010771	286.2034975	-231.2212194
-30.0629129	286.2801334	-231.2212194
-29.8525471	286.0413096	-231.2212194
-29.5142959	286.1178885	-231.2212194
-29.1350650	285.9174351	-231.2212194
-28.7966365	285.9939775	-231.2212194
-28.4176451	285.7935712	-231.2212194
-28.0790392	285.8700771	-231.2212194
-27.7402519	285.9466240	-231.2212194
-27.3615040	285.7461875	-231.2212194
-27.0225393	285.8226980	-231.2212194
-26.6833930	285.8992494	-231.2212194
-26.3440650	285.9758418	-231.2212194
-25.9655651	285.7752975	-231.2212194
-25.6260595	285.8518534	-231.2212194
-25.2863720	285.9284503	-231.2212194
-24.9465023	286.0050883	-231.2212194
-24.6064504	286.0817674	-231.2212194
-24.2662162	286.1584876	-231.2212194
-23.7177908	285.9960167	-231.2212194
-23.3772873	286.0727209	-231.2212194
-23.0366011	286.1494662	-231.2212194
-22.6957321	286.2262527	-231.2212194
-22.3546801	286.3030805	-231.2212194
-22.0134450	286.3799494	-231.2212194
-21.6720266	286.4568597	-231.2212194
-21.3304247	286.5338113	-231.2212194
-20.9886393	286.6108042	-231.2212194
-20.6466701	286.6878386	-231.2212194
-20.3045171	286.7649143	-231.2212194
-19.9621800	286.8420315	-231.2212194
-19.6196588	286.9191902	-231.2212194
-19.2769532	286.9963905	-231.2212194
-18.9340632	287.0736322	-231.2212194
-18.5909885	287.1509156	-231.2212194
-18.2130614	286.9490229	-231.2212194
-17.8698076	287.0262693	-231.2212194
-17.5263690	287.1035574	-231.2212194
-17.1827453	287.1808871	-231.2212194
-16.8389365	287.2582584	-231.2212194
-16.4949424	287.3356715	-231.2212194
-16.1507628	287.4131263	-231.2212194
-15.8063976	287.4906228	-231.2212194
-15.4618467	287.5681612	-231.2212194
-15.1171099	287.6457414	-231.2212194
-14.7721870	287.7233635	-231.2212194
-14.4270778	287.8010274	-231.2212194
-14.0817824	287.8787334	-231.2212194
-13.7363004	287.9564812	-231.2212194
-13.3906318	288.0342711	-231.2212194
-13.0447763	288.1121031	-231.2212194
-12.6987339	288.1899771	-231.2212194
-12.3525044	288.2678932	-231.2212194
-12.0060876	288.3458514	-231.2212194
-11.6594834	288.4238519	-231.2212194
-11.3126916	288.5018945	-231.2212194
-10.9657121	288.5799794	-231.2212194
-10.6185448	288.6581066	-231.2212194
-10.2711894	288.7362761	-231.2212194
-9.9236458	288.8144879	-231.2212194
-9.5759139	288.8927421	-231.2212194
-9.2279934	288.9710387	-231.2212194
-8.5023686	288.8454736	-231.2212194
-8.1540781	288.9237752	-231.2212194
-7.8055988	289.0021193	-231.2212194
-7.4569304	289.0805059	-231.2212194
-7.1080728	289.1589350	-231.2212194
-6.7590258	289.2374067	-231.2212194
-6.4097894	289.3159209	-231.2212194
-6.0603633	289.3944778	-231.2212194
-5.7107474	289.4730774	-231.2212194
-5.3609416	289.5517197	-231.2212194
-5.0109456	289.6304048	-231.2212194
-4.6878059	289.9927707	-231.2212194
-4.4317952	289.1821120	-231.2212194
-4.3641100	290.3557604	-231.2212194
-4.2154627	290.6797777	-231.2212194
-4.1618713	290.1111280	-231.2212194
-4.1084058	289.5438147	-231.2212194
-3.9864643	290.1506019	-231.2212194
-1.6925838	313.8217260	-231.2212194
-1.5079581	313.8665843	-231.2212194
-1.3496661	314.2247883	-231.2212194
-1.0323577	314.9428355	-231.2212194
-0.6880067	315.3478954	-231.2212194
-0.3430307	315.7536905	-231.2212194
 0.0025722	316.1602230	-231.2212194
 0.1883949	316.2056489	-231.2212194
 0.5348450	316.6130206	-231.2212194
 0.9070886	316.7041115	-231.2212194
 1.2546083	317.1124252	-231.2212194
 1.6027614	317.5214831	-231.2212194
 1.7894032	317.5672492	-231.2212194
 2.1628483	317.6588208	-231.2212194
 2.5122987	318.0689277	-231.2212194
 2.8864012	318.1607542	-231.2212194
 3.2369329	318.5718129	-231.2212194
 3.6116949	318.6638952	-231.2212194
 3.9633121	319.0759092	-231.2212194
 4.3387357	319.1682483	-231.2212194
 4.7143766	319.2606408	-231.2212194
 5.0675299	319.6738176	-231.2212194
 5.4438352	319.7664682	-231.2212194
 5.8203586	319.8591724	-231.2212194
 6.1971005	319.9519305	-231.2212194
 6.7409236	320.4129827	-231.2212194
 7.1184427	320.5060271	-231.2212194
 7.4961812	320.5991256	-231.2212194
 7.8741392	320.6922782	-231.2212194
 8.2523169	320.7854849	-231.2212194
 8.6307145	320.8787458	-231.2212194
 8.9889945	321.2951937	-231.2212194
 9.3680649	321.3887159	-231.2212194
 9.7473561	321.4822927	-231.2212194
10.1268682	321.5759239	-231.2212194
10.5066014	321.6696097	-231.2212194
10.8865559	321.7633501	-231.2212194
11.2667320	321.8571451	-231.2212194
11.8188010	322.3226312	-231.2212194
12.1997665	322.4167172	-231.2212194
12.5809545	322.5108580	-231.2212194
12.9623652	322.6050539	-231.2212194
13.3439987	322.6993048	-231.2212194
13.7258553	322.7936108	-231.2212194
14.1079351	322.8879719	-231.2212194
14.4902384	322.9823883	-231.2212194
14.8727653	323.0768598	-231.2212194
15.2555161	323.1713866	-231.2212194
15.8139106	323.6400086	-231.2212194
16.1974599	323.7348296	-231.2212194
16.5812340	323.8297061	-231.2212194
16.9652331	323.9246382	-231.2212194
17.3494574	324.0196260	-231.2212194
17.7339072	324.1146696	-231.2212194
18.1185825	324.2097689	-231.2212194
18.5034836	324.3049240	-231.2212194
18.8886108	324.4001350	-231.2212194
19.2739641	324.4954020	-231.2212194
19.8387632	324.9671937	-231.2212194
20.2249242	325.0627580	-231.2212194
20.6113124	325.1583785	-231.2212194
20.9979281	325.2540553	-231.2212194
21.3847713	325.3497884	-231.2212194
21.7718423	325.4455779	-231.2212194
22.1591412	325.5414238	-231.2212194
22.5466684	325.6373261	-231.2212194
22.9344240	325.7332850	-231.2212194
23.3224082	325.8293005	-231.2212194
23.7106211	325.9253726	-231.2212194
24.0990631	326.0215013	-231.2212194
25.0607846	326.5934154	-231.2212194
25.4502752	326.6899023	-231.2212194
25.8399960	326.7864463	-231.2212194
26.2299472	326.8830473	-231.2212194
26.6201291	326.9797054	-231.2212194
27.0105417	327.0764208	-231.2212194
27.4011854	327.1731933	-231.2212194
27.7920603	327.2700232	-231.2212194
28.1831666	327.3669103	-231.2212194
28.5745046	327.4638549	-231.2212194
28.9660744	327.5608569	-231.2212194
29.3578762	327.6579164	-231.2212194
29.7499104	327.7550334	-231.2212194
30.1421770	327.8522080	-231.2212194
30.5346762	327.9494402	-231.2212194
30.9274084	328.0467301	-231.2212194
31.3203736	328.1440778	-231.2212194
31.9042039	328.6247895	-231.2212194
32.2980038	328.7224438	-231.2212194
32.6920378	328.8201562	-231.2212194
33.0863061	328.9179266	-231.2212194
33.4808089	329.0157553	-231.2212194
33.8755465	329.1136421	-231.2212194
34.2705190	329.2115872	-231.2212194
34.6657267	329.3095906	-231.2212194
35.0611698	329.4076524	-231.2212194
35.4568484	329.5057726	-231.2212194
35.8527628	329.6039513	-231.2212194
36.2489133	329.7021884	-231.2212194
36.6452999	329.8004842	-231.2212194
37.0419230	329.8988386	-231.2212194
37.4387827	329.9972517	-231.2212194
37.8358792	330.0957235	-231.2212194
38.2332128	330.1942541	-231.2212194
38.6307837	330.2928435	-231.2212194
39.0285921	330.3914919	-231.2212194
39.4266381	330.4901991	-231.2212194
39.8249221	330.5889654	-231.2212194
40.2234442	330.6877907	-231.2212194
40.6222046	330.7866752	-231.2212194
41.0212036	330.8856187	-231.2212194
41.4204414	330.9846215	-231.2212194
41.8199181	331.0836836	-231.2212194
42.2196340	331.1828049	-231.2212194
42.6195894	331.2819857	-231.2212194
43.0197843	331.3812258	-231.2212194
43.4202191	331.4805254	-231.2212194
43.8208940	331.5798846	-231.2212194
44.2218091	331.6793033	-231.2212194
44.6229647	331.7787817	-231.2212194
45.0243610	331.8783198	-231.2212194
45.4259983	331.9779176	-231.2212194
45.8278766	332.0775752	-231.2212194
46.2299964	332.1772927	-231.2212194
46.6323577	332.2770700	-231.2212194
47.0349608	332.3769073	-231.2212194
47.4378059	332.4768047	-231.2212194
47.8408932	332.5767621	-231.2212194
48.2442230	332.6767796	-231.2212194
48.6477954	332.7768573	-231.2212194
49.0516107	332.8769952	-231.2212194
49.4556691	332.9771934	-231.2212194
49.8599709	333.0774520	-231.2212194
50.2645162	333.1777709	-231.2212194
50.6693052	333.2781503	-231.2212194
51.0743382	333.3785902	-231.2212194
51.4796155	333.4790907	-231.2212194
51.8851371	333.5796518	-231.2212194
52.2909034	333.6802735	-231.2212194
52.6969146	333.7809559	-231.2212194
53.1031708	333.8816992	-231.2212194
53.5096724	333.9825032	-231.2212194
53.9164195	334.0833682	-231.2212194
54.3234124	334.1842941	-231.2212194
54.7306512	334.2852810	-231.2212194
55.1381362	334.3863289	-231.2212194
55.5458677	334.4874380	-231.2212194
55.9538458	334.5886082	-231.2212194
56.3620708	334.6898396	-231.2212194
56.7705428	334.7911323	-231.2212194
57.1792622	334.8924864	-231.2212194
57.5882291	334.9939018	-231.2212194
57.9974439	335.0953787	-231.2212194
58.4069066	335.1969170	-231.2212194
58.8166175	335.2985169	-231.2212194
59.2265768	335.4001785	-231.2212194
59.6367849	335.5019017	-231.2212194
60.0472418	335.6036866	-231.2212194
60.4579479	335.7055333	-231.2212194
60.8689033	335.8074418	-231.2212194
61.2801083	335.9094122	-231.2212194
61.6915631	336.0114446	-231.2212194
62.1032679	336.1135389	-231.2212194
62.7072519	335.9194209	-231.2212194
63.1193077	336.0214978	-231.2212194
63.5316139	336.1236368	-231.2212194
63.9441710	336.2258379	-231.2212194
64.3569789	336.3281011	-231.2212194
64.7700381	336.4304265	-231.2212194
65.1833487	336.5328143	-231.2212194
65.5969109	336.6352644	-231.2212194
66.0107250	336.7377768	-231.2212194
66.4247912	336.8403518	-231.2212194
66.8391097	336.9429892	-231.2212194
67.2536809	337.0456892	-231.2212194
67.6685048	337.1484519	-231.2212194
68.0835817	337.2512772	-231.2212194
69.3118725	337.2104345	-231.2212194
69.7276838	337.3133364	-231.2212194
70.1437489	337.4163011	-231.2212194
70.5600681	337.5193287	-231.2212194
70.9766416	337.6224192	-231.2212194
71.3934696	337.7255728	-231.2212194
71.8105525	337.8287894	-231.2212194
72.2278903	337.9320691	-231.2212194
72.6454834	338.0354119	-231.2212194
73.0633320	338.1388180	-231.2212194
73.4814364	338.2422874	-231.2212194
73.8782645	337.9946598	-231.2212194
74.2965975	338.0980800	-231.2212194
74.7151865	338.2015634	-231.2212194
75.1340319	338.3051103	-231.2212194
75.5531338	338.4087205	-231.2212194
75.9724925	338.5123942	-231.2212194
76.3921083	338.6161315	-231.2212194
76.8119813	338.7199324	-231.2212194
77.2321118	338.8237969	-231.2212194
77.6525000	338.9277252	-231.2212194
77.8627909	338.9797132	-231.2212194
78.2835662	339.0837371	-231.2212194
78.8902898	338.8870795	-231.2212194
79.3114241	338.9910858	-231.2212194
79.7328170	339.0951560	-231.2212194
80.1544686	339.1992901	-231.2212194
80.5763794	339.3034881	-231.2212194
80.9985494	339.4077502	-231.2212194
81.4209790	339.5120764	-231.2212194
81.8436683	339.6164667	-231.2212194
82.2666177	339.7209213	-231.2212194
82.6898273	339.8254401	-231.2212194
83.2972100	339.6281271	-231.2212194
83.7207807	339.7326283	-231.2212194
84.1446122	339.8371938	-231.2212194
84.5687047	339.9418236	-231.2212194
84.9930583	340.0465179	-231.2212194
85.4176735	340.1512768	-231.2212194
85.8425503	340.2561001	-231.2212194
86.2676891	340.3609882	-231.2212194
86.8755285	340.1631805	-231.2212194
87.3010301	340.2680508	-231.2212194
87.7267941	340.3729858	-231.2212194
88.1528208	340.4779855	-231.2212194
88.5476173	340.2275446	-231.2212194
88.9738759	340.3324942	-231.2212194
89.4003976	340.4375086	-231.2212194
89.8271826	340.5425878	-231.2212194
90.2216028	340.2919817	-231.2212194
90.6486199	340.3970108	-231.2212194
91.0759007	340.5021047	-231.2212194
91.5034454	340.6072635	-231.2212194
91.8974882	340.3564920	-231.2212194
92.3252652	340.4616005	-231.2212194
92.7189935	340.2108938	-231.2212194
93.1470029	340.3159522	-231.2212194
93.5404168	340.0653102	-231.2212194
93.9686585	340.1703184	-231.2212194
94.3617581	339.9197411	-231.2212194
94.7902319	340.0246991	-231.2212194
94.9687635	339.7217570	-231.2212194
95.3973372	339.8266324	-231.2212194
95.5755209	339.5238537	-231.2212194
96.0041944	339.6286466	-231.2212194
96.1820307	339.3260312	-231.2212194
96.6108037	339.4307417	-231.2212194
96.7882928	339.1282895	-231.2212194
97.2171653	339.2329176	-231.2212194
97.3943074	338.9306285	-231.2212194
97.7856384	338.6808406	-231.2212194
98.2145773	338.7852719	-231.2212194
98.3911090	338.4833820	-231.2212194
98.7818633	338.2338945	-231.2212194
99.1723380	337.9845855	-231.2212194
99.5625333	337.7354549	-231.2212194
99.9914716	337.8394617	-231.2212194
100.1668691	337.5384409	-231.2212194
100.3420872	337.2377280	-231.2212194
100.7709587	337.3415072	-231.2212194
100.9458324	337.0409561	-231.2212194
101.1205274	336.7407121	-231.2212194
101.5093306	336.4924704	-231.2212194
101.8978562	336.2444059	-231.2212194
102.0718517	335.9449357	-231.2212194
102.5004233	336.0481168	-231.2212194
102.6740761	335.7488076	-231.2212194
103.0617709	335.5012736	-231.2212194
103.2349871	335.2025024	-231.2212194
103.6221464	334.9553772	-231.2212194
103.7949274	334.6571426	-231.2212194
104.1815525	334.4104253	-231.2212194
104.3538995	334.1127257	-231.2212194
104.5260711	333.8153290	-231.2212194
104.6980677	333.5182346	-231.2212194
104.8698895	333.2214421	-231.2212194
105.0415368	332.9249510	-231.2212194
105.2130099	332.6287609	-231.2212194
105.5978180	332.3836016	-231.2212194
105.7688612	332.0879412	-231.2212194
105.9397311	331.7925805	-231.2212194
106.1104279	331.4975190	-231.2212194
106.4941974	331.2532195	-231.2212194
107.5132343	329.4904724	-231.2212194
107.6824738	329.1977190	-231.2212194
107.8515427	328.9052608	-231.2212194
108.0204411	328.6130976	-231.2212194
108.1891693	328.3212287	-231.2212194
108.3577275	328.0296539	-231.2212194
108.5261160	327.7383725	-231.2212194
108.6943352	327.4473843	-231.2212194
109.0745522	327.2061919	-231.2212194
109.4099831	326.6255393	-231.2212194
109.7447406	326.0460525	-231.2212194
110.0788267	325.4677279	-231.2212194
110.4122435	324.8905620	-231.2212194
110.5336359	324.2657311	-231.2212194
110.6998416	323.9782256	-231.2212194
110.8658812	323.6910075	-231.2212194
111.2428700	323.4526940	-231.2212194
111.5739597	322.8795563	-231.2212194
111.9043890	322.3075619	-231.2212194
112.2801328	322.0702888	-231.2212194
112.4448557	321.7849369	-231.2212194
112.6094146	321.4998692	-231.2212194
112.7275859	320.8825549	-231.2212194
113.0557193	320.3145348	-231.2212194
113.2195416	320.0309480	-231.2212194
113.3832012	319.7476427	-231.2212194
113.5466983	319.4646185	-231.2212194
113.7100334	319.1818751	-231.2212194
113.8732064	318.8994119	-231.2212194
114.0362178	318.6172287	-231.2212194
114.1990678	318.3353249	-231.2212194
114.3617566	318.0537002	-231.2212194
114.5242843	317.7723541	-231.2212194
114.6866514	317.4912862	-231.2212194
115.0582763	317.2576712	-231.2212194
115.1727906	316.6497480	-231.2212194
115.5436975	316.4167693	-231.2212194
115.7051853	316.1370217	-231.2212194
115.8665138	315.8575500	-231.2212194
116.1407613	314.9741282	-231.2212194
116.3015341	314.6958201	-231.2212194
116.4621488	314.4177857	-231.2212194
116.6226056	314.1400247	-231.2212194
116.7829047	313.8625366	-231.2212194
116.9430464	313.5853210	-231.2212194
117.1030309	313.3083775	-231.2212194
117.2628584	313.0317058	-231.2212194
117.4225292	312.7553054	-231.2212194
117.5820434	312.4791760	-231.2212194
117.7414014	312.2033170	-231.2212194
118.0596494	311.6524091	-231.2212194
118.2185399	311.3773594	-231.2212194
118.3772751	311.1025786	-231.2212194
118.5358551	310.8280664	-231.2212194
118.6942802	310.5538223	-231.2212194
118.8525507	310.2798460	-231.2212194
119.0106666	310.0061370	-231.2212194
119.1192805	309.4141390	-231.2212194
119.2276510	308.8234672	-231.2212194
119.3851535	308.5512130	-231.2212194
119.5425027	308.2792237	-231.2212194
119.6996989	308.0074989	-231.2212194
119.8567424	307.7360381	-231.2212194
119.9639579	307.1490468	-231.2212194
120.1206217	306.8784372	-231.2212194
120.2771336	306.6080900	-231.2212194
121.1126775	304.3662489	-231.2212194
121.2679853	304.0983671	-231.2212194
121.4231431	303.8307437	-231.2212194
121.8877199	303.0294207	-231.2212194
122.4036666	301.3466029	-231.2212194
122.5574899	301.0816620	-231.2212194
123.0180751	300.2883632	-231.2212194
123.1713093	300.0244370	-231.2212194
123.3243968	299.7607635	-231.2212194
123.4262321	299.1911128	-231.2212194
123.9336703	297.5323332	-231.2212194
124.0856721	297.2710916	-231.2212194
124.1861935	296.7068531	-231.2212194
124.3378363	296.4464146	-231.2212194
124.6406895	295.9262803	-231.2212194
124.7403515	295.3649313	-231.2212194
124.8913499	295.1057848	-231.2212194
125.0422049	294.8468843	-231.2212194
125.1412261	294.2878561	-231.2212194
125.2400315	293.7300456	-231.2212194
125.3903218	293.4724822	-231.2212194
125.5404699	293.2151623	-231.2212194
125.6386407	292.6596510	-231.2212194
125.7884376	292.4031159	-231.2212194
125.8861864	291.8493507	-231.2212194
126.0356335	291.5935969	-231.2212194
126.1849397	291.3380841	-231.2212194
126.2820613	290.7865934	-231.2212194
126.4310197	290.5318570	-231.2212194
126.5798380	290.2773603	-231.2212194
126.7285165	290.0231027	-231.2212194
127.1646950	288.1281308	-231.2212194
127.2601621	287.5835012	-231.2212194
127.4077436	287.3318352	-231.2212194
127.5551872	287.0804044	-231.2212194
127.6500432	286.5379938	-231.2212194
127.7971466	286.2873207	-231.2212194
128.0909419	285.7866757	-231.2212194
128.2376342	285.5367031	-231.2212194
128.3841898	285.2869634	-231.2212194
128.5306090	285.0374562	-231.2212194
128.6768919	284.7881812	-231.2212194
128.8230388	284.5391381	-231.2212194
129.1680170	284.3300970	-231.2212194
129.5661186	284.4096712	-231.2212194
129.9108397	284.2006817	-231.2212194
130.3091311	284.2802161	-231.2212194
130.7076455	284.3597951	-231.2212194
131.1607557	284.7284142	-231.2212194
131.0520763	284.1507727	-231.2212194
131.3603367	284.7683073	-231.2212194
131.2514005	284.1905367	-231.2212194
